//EOS file using Gadget EOS. c=constant entropy, v=constant entropy and vapor dome 
 //Made using GADGET_EOS_forsterite.txt and ANEOS_Dunite_VapDome.txt
//Next line defines the read data type (0=standard linear, 1=standard log, 2=Hubbard) 
# 1 
Density (kg/m^3)	Pressure (Pa)	Temperature (K)	Entropy (J/kg)	
3.162278E-04	2.673109E-01	1.908718E+03	3.200000E+03
3.262222E-04	2.691388E-01	1.909314E+03	3.200000E+03
3.365325E-04	2.709792E-01	1.909910E+03	3.200000E+03
3.471687E-04	2.728322E-01	1.910506E+03	3.200000E+03
3.581410E-04	2.746978E-01	1.911102E+03	3.200000E+03
3.694601E-04	2.765763E-01	1.911699E+03	3.200000E+03
3.811370E-04	2.784675E-01	1.912296E+03	3.200000E+03
3.931829E-04	2.803717E-01	1.912892E+03	3.200000E+03
4.056095E-04	2.822997E-01	1.913385E+03	3.200000E+03
4.184289E-04	2.842483E-01	1.913807E+03	3.200000E+03
4.316534E-04	2.862103E-01	1.914229E+03	3.200000E+03
4.452959E-04	2.881858E-01	1.914652E+03	3.200000E+03
4.593695E-04	2.901750E-01	1.915074E+03	3.200000E+03
4.738880E-04	2.921778E-01	1.915497E+03	3.200000E+03
4.888653E-04	2.941946E-01	1.915920E+03	3.200000E+03
5.043159E-04	2.962252E-01	1.916342E+03	3.200000E+03
5.202549E-04	2.982699E-01	1.916765E+03	3.200000E+03
5.366977E-04	3.003286E-01	1.917188E+03	3.200000E+03
5.536601E-04	3.024016E-01	1.917611E+03	3.200000E+03
5.711586E-04	3.044889E-01	1.918035E+03	3.200000E+03
5.892102E-04	3.065906E-01	1.918458E+03	3.200000E+03
6.078323E-04	3.087068E-01	1.918881E+03	3.200000E+03
6.270430E-04	3.108376E-01	1.919305E+03	3.200000E+03
6.468608E-04	3.128262E-01	1.919631E+03	3.200000E+03
6.673049E-04	3.147881E-01	1.919933E+03	3.200000E+03
6.883952E-04	3.167623E-01	1.920234E+03	3.200000E+03
7.101521E-04	3.187488E-01	1.920536E+03	3.200000E+03
7.325965E-04	3.207478E-01	1.920838E+03	3.200000E+03
7.557504E-04	3.227594E-01	1.921140E+03	3.200000E+03
7.796360E-04	3.247836E-01	1.921441E+03	3.200000E+03
8.042765E-04	3.268204E-01	1.921743E+03	3.200000E+03
8.296959E-04	3.288701E-01	1.922045E+03	3.200000E+03
8.559185E-04	3.309325E-01	1.922347E+03	3.200000E+03
8.829700E-04	3.330080E-01	1.922649E+03	3.200000E+03
9.108764E-04	3.350964E-01	1.922952E+03	3.200000E+03
9.396648E-04	3.371980E-01	1.923254E+03	3.200000E+03
9.693631E-04	3.393127E-01	1.923556E+03	3.200000E+03
1.000000E-03	3.414407E-01	1.923858E+03	3.200000E+03
1.031605E-03	3.428983E-01	1.924084E+03	3.200000E+03
1.064209E-03	3.443622E-01	1.924309E+03	3.200000E+03
1.097844E-03	3.458324E-01	1.924534E+03	3.200000E+03
1.132541E-03	3.473088E-01	1.924760E+03	3.200000E+03
1.168335E-03	3.487916E-01	1.924985E+03	3.200000E+03
1.205261E-03	3.502807E-01	1.925210E+03	3.200000E+03
1.243353E-03	3.517761E-01	1.925436E+03	3.200000E+03
1.282650E-03	3.532779E-01	1.925661E+03	3.200000E+03
1.323188E-03	3.547861E-01	1.925887E+03	3.200000E+03
1.365008E-03	3.563008E-01	1.926112E+03	3.200000E+03
1.408149E-03	3.578219E-01	1.926338E+03	3.200000E+03
1.452654E-03	3.593495E-01	1.926563E+03	3.200000E+03
1.498565E-03	3.608837E-01	1.926789E+03	3.200000E+03
1.545928E-03	3.624244E-01	1.927015E+03	3.200000E+03
1.594787E-03	3.638686E-01	1.927227E+03	3.200000E+03
1.645191E-03	3.649055E-01	1.927387E+03	3.200000E+03
1.697187E-03	3.659453E-01	1.927548E+03	3.200000E+03
1.750827E-03	3.669881E-01	1.927708E+03	3.200000E+03
1.806162E-03	3.680338E-01	1.927869E+03	3.200000E+03
1.863246E-03	3.690825E-01	1.928029E+03	3.200000E+03
1.922135E-03	3.701342E-01	1.928189E+03	3.200000E+03
1.982884E-03	3.711889E-01	1.928350E+03	3.200000E+03
2.045553E-03	3.722467E-01	1.928510E+03	3.200000E+03
2.110203E-03	3.733074E-01	1.928671E+03	3.200000E+03
2.176897E-03	3.743711E-01	1.928831E+03	3.200000E+03
2.245698E-03	3.754379E-01	1.928992E+03	3.200000E+03
2.316674E-03	3.765077E-01	1.929152E+03	3.200000E+03
2.389893E-03	3.775806E-01	1.929313E+03	3.200000E+03
2.465426E-03	3.786565E-01	1.929473E+03	3.200000E+03
2.543346E-03	3.795854E-01	1.929613E+03	3.200000E+03
2.623729E-03	3.802909E-01	1.929722E+03	3.200000E+03
2.706652E-03	3.809977E-01	1.929832E+03	3.200000E+03
2.792196E-03	3.817058E-01	1.929941E+03	3.200000E+03
2.880444E-03	3.824152E-01	1.930050E+03	3.200000E+03
2.971481E-03	3.831260E-01	1.930159E+03	3.200000E+03
3.065395E-03	3.838380E-01	1.930269E+03	3.200000E+03
3.162278E-03	3.845514E-01	1.930378E+03	3.200000E+03
3.262222E-03	3.852661E-01	1.930487E+03	3.200000E+03
3.365325E-03	3.859822E-01	1.930596E+03	3.200000E+03
3.471687E-03	3.866995E-01	1.930706E+03	3.200000E+03
3.581410E-03	3.874182E-01	1.930815E+03	3.200000E+03
3.694601E-03	3.881383E-01	1.930924E+03	3.200000E+03
3.811370E-03	3.888597E-01	1.931034E+03	3.200000E+03
3.931829E-03	3.895824E-01	1.931143E+03	3.200000E+03
4.056095E-03	3.901532E-01	1.931230E+03	3.200000E+03
4.184289E-03	3.906227E-01	1.931303E+03	3.200000E+03
4.316534E-03	3.910926E-01	1.931376E+03	3.200000E+03
4.452959E-03	3.915632E-01	1.931449E+03	3.200000E+03
4.593695E-03	3.920343E-01	1.931521E+03	3.200000E+03
4.738880E-03	3.925060E-01	1.931594E+03	3.200000E+03
4.888653E-03	3.929783E-01	1.931667E+03	3.200000E+03
5.043159E-03	3.934511E-01	1.931740E+03	3.200000E+03
5.202549E-03	3.939245E-01	1.931812E+03	3.200000E+03
5.366977E-03	3.943984E-01	1.931885E+03	3.200000E+03
5.536601E-03	3.948730E-01	1.931958E+03	3.200000E+03
5.711586E-03	3.953481E-01	1.932031E+03	3.200000E+03
5.892102E-03	3.958238E-01	1.932103E+03	3.200000E+03
6.078323E-03	3.963000E-01	1.932176E+03	3.200000E+03
6.270430E-03	3.967768E-01	1.932249E+03	3.200000E+03
6.468608E-03	3.971186E-01	1.932302E+03	3.200000E+03
6.673049E-03	3.974268E-01	1.932349E+03	3.200000E+03
6.883952E-03	3.977352E-01	1.932397E+03	3.200000E+03
7.101521E-03	3.980438E-01	1.932445E+03	3.200000E+03
7.325965E-03	3.983527E-01	1.932493E+03	3.200000E+03
7.557504E-03	3.986619E-01	1.932540E+03	3.200000E+03
7.796360E-03	3.989712E-01	1.932588E+03	3.200000E+03
8.042765E-03	3.992808E-01	1.932636E+03	3.200000E+03
8.296959E-03	3.995907E-01	1.932684E+03	3.200000E+03
8.559185E-03	3.999008E-01	1.932731E+03	3.200000E+03
8.829700E-03	4.002111E-01	1.932779E+03	3.200000E+03
9.108764E-03	4.005217E-01	1.932827E+03	3.200000E+03
9.396648E-03	4.008325E-01	1.932875E+03	3.200000E+03
9.693631E-03	4.011435E-01	1.932923E+03	3.200000E+03
1.000000E-02	4.014548E-01	1.932970E+03	3.200000E+03
1.031605E-02	4.016510E-01	1.933001E+03	3.200000E+03
1.064209E-02	4.018473E-01	1.933031E+03	3.200000E+03
1.097844E-02	4.020436E-01	1.933062E+03	3.200000E+03
1.132541E-02	4.022401E-01	1.933092E+03	3.200000E+03
1.168335E-02	4.024367E-01	1.933123E+03	3.200000E+03
1.205261E-02	4.026333E-01	1.933153E+03	3.200000E+03
1.243353E-02	4.028301E-01	1.933184E+03	3.200000E+03
1.282650E-02	4.030270E-01	1.933214E+03	3.200000E+03
1.323188E-02	4.032239E-01	1.933245E+03	3.200000E+03
1.365008E-02	4.034210E-01	1.933275E+03	3.200000E+03
1.408149E-02	4.036181E-01	1.933306E+03	3.200000E+03
1.452654E-02	4.038153E-01	1.933336E+03	3.200000E+03
1.498565E-02	4.040127E-01	1.933367E+03	3.200000E+03
1.545928E-02	4.042101E-01	1.933397E+03	3.200000E+03
1.594787E-02	4.043936E-01	1.933425E+03	3.200000E+03
1.645191E-02	4.045208E-01	1.933445E+03	3.200000E+03
1.697187E-02	4.046480E-01	1.933465E+03	3.200000E+03
1.750827E-02	4.047753E-01	1.933485E+03	3.200000E+03
1.806162E-02	4.049026E-01	1.933504E+03	3.200000E+03
1.863246E-02	4.050300E-01	1.933524E+03	3.200000E+03
1.922135E-02	4.051574E-01	1.933544E+03	3.200000E+03
1.982884E-02	4.052849E-01	1.933564E+03	3.200000E+03
2.045553E-02	4.054124E-01	1.933583E+03	3.200000E+03
2.110203E-02	4.055399E-01	1.933603E+03	3.200000E+03
2.176897E-02	4.056675E-01	1.933623E+03	3.200000E+03
2.245698E-02	4.057951E-01	1.933643E+03	3.200000E+03
2.316674E-02	4.059227E-01	1.933662E+03	3.200000E+03
2.389893E-02	4.060504E-01	1.933682E+03	3.200000E+03
2.465426E-02	4.061781E-01	1.933702E+03	3.200000E+03
2.543346E-02	4.062860E-01	1.933719E+03	3.200000E+03
2.623729E-02	4.063639E-01	1.933731E+03	3.200000E+03
2.706652E-02	4.064419E-01	1.933743E+03	3.200000E+03
2.792196E-02	4.065199E-01	1.933755E+03	3.200000E+03
2.880444E-02	4.065979E-01	1.933767E+03	3.200000E+03
2.971481E-02	4.066759E-01	1.933779E+03	3.200000E+03
3.065395E-02	4.067540E-01	1.933791E+03	3.200000E+03
3.162278E-02	4.068320E-01	1.933803E+03	3.200000E+03
3.262222E-02	4.069101E-01	1.933816E+03	3.200000E+03
3.365325E-02	4.069882E-01	1.933828E+03	3.200000E+03
3.471687E-02	4.070663E-01	1.933840E+03	3.200000E+03
3.581410E-02	4.071444E-01	1.933852E+03	3.200000E+03
3.694601E-02	4.072225E-01	1.933864E+03	3.200000E+03
3.811370E-02	4.073006E-01	1.933876E+03	3.200000E+03
3.931829E-02	4.073788E-01	1.933888E+03	3.200000E+03
4.056095E-02	4.074414E-01	1.933898E+03	3.200000E+03
4.184289E-02	4.074936E-01	1.933906E+03	3.200000E+03
4.316534E-02	4.075458E-01	1.933914E+03	3.200000E+03
4.452959E-02	4.075981E-01	1.933922E+03	3.200000E+03
4.593695E-02	4.076503E-01	1.933930E+03	3.200000E+03
4.738880E-02	4.077025E-01	1.933938E+03	3.200000E+03
4.888653E-02	4.077548E-01	1.933946E+03	3.200000E+03
5.043159E-02	4.078071E-01	1.933954E+03	3.200000E+03
5.202549E-02	4.078593E-01	1.933962E+03	3.200000E+03
5.366977E-02	4.079116E-01	1.933970E+03	3.200000E+03
5.536601E-02	4.079639E-01	1.933978E+03	3.200000E+03
5.711586E-02	4.080161E-01	1.933986E+03	3.200000E+03
5.892102E-02	4.080684E-01	1.933994E+03	3.200000E+03
6.078323E-02	4.081207E-01	1.934003E+03	3.200000E+03
6.270430E-02	4.081730E-01	1.934011E+03	3.200000E+03
6.468608E-02	4.082096E-01	1.934016E+03	3.200000E+03
6.673049E-02	4.082422E-01	1.934021E+03	3.200000E+03
6.883952E-02	4.082747E-01	1.934027E+03	3.200000E+03
7.101521E-02	4.083073E-01	1.934032E+03	3.200000E+03
7.325965E-02	4.083399E-01	1.934037E+03	3.200000E+03
7.557504E-02	4.083725E-01	1.934042E+03	3.200000E+03
7.796360E-02	4.084051E-01	1.934047E+03	3.200000E+03
8.042765E-02	4.084377E-01	1.934052E+03	3.200000E+03
8.296959E-02	4.084703E-01	1.934057E+03	3.200000E+03
8.559185E-02	4.085029E-01	1.934062E+03	3.200000E+03
8.829700E-02	4.085355E-01	1.934068E+03	3.200000E+03
9.108764E-02	4.085682E-01	1.934073E+03	3.200000E+03
9.396648E-02	4.086008E-01	1.934078E+03	3.200000E+03
9.693631E-02	4.086334E-01	1.934083E+03	3.200000E+03
1.000000E-01	4.086660E-01	1.934088E+03	3.200000E+03
1.031605E-01	4.086856E-01	1.934091E+03	3.200000E+03
1.064209E-01	4.087052E-01	1.934094E+03	3.200000E+03
1.097844E-01	4.087248E-01	1.934097E+03	3.200000E+03
1.132541E-01	4.087444E-01	1.934100E+03	3.200000E+03
1.168335E-01	4.087640E-01	1.934103E+03	3.200000E+03
1.205261E-01	4.087836E-01	1.934106E+03	3.200000E+03
1.243353E-01	4.088032E-01	1.934109E+03	3.200000E+03
1.282650E-01	4.088228E-01	1.934112E+03	3.200000E+03
1.323188E-01	4.088424E-01	1.934115E+03	3.200000E+03
1.365008E-01	4.088620E-01	1.934119E+03	3.200000E+03
1.408149E-01	4.088816E-01	1.934122E+03	3.200000E+03
1.452654E-01	4.089012E-01	1.934125E+03	3.200000E+03
1.498565E-01	4.089208E-01	1.934128E+03	3.200000E+03
1.545928E-01	4.089404E-01	1.934131E+03	3.200000E+03
1.594787E-01	4.089592E-01	1.934134E+03	3.200000E+03
1.645191E-01	4.089748E-01	1.934136E+03	3.200000E+03
1.697187E-01	4.089905E-01	1.934138E+03	3.200000E+03
1.750827E-01	4.090061E-01	1.934141E+03	3.200000E+03
1.806162E-01	4.090218E-01	1.934143E+03	3.200000E+03
1.863246E-01	4.090374E-01	1.934146E+03	3.200000E+03
1.922135E-01	4.090531E-01	1.934148E+03	3.200000E+03
1.982884E-01	4.090687E-01	1.934151E+03	3.200000E+03
2.045553E-01	4.090844E-01	1.934153E+03	3.200000E+03
2.110203E-01	4.091000E-01	1.934155E+03	3.200000E+03
2.176897E-01	4.091157E-01	1.934158E+03	3.200000E+03
2.245698E-01	4.091313E-01	1.934160E+03	3.200000E+03
2.316674E-01	4.091470E-01	1.934163E+03	3.200000E+03
2.389893E-01	4.091626E-01	1.934165E+03	3.200000E+03
2.465426E-01	4.091783E-01	1.934167E+03	3.200000E+03
2.543346E-01	4.091898E-01	1.934169E+03	3.200000E+03
2.623729E-01	4.091953E-01	1.934170E+03	3.200000E+03
2.706652E-01	4.092007E-01	1.934171E+03	3.200000E+03
2.792196E-01	4.092061E-01	1.934172E+03	3.200000E+03
2.880444E-01	4.092116E-01	1.934172E+03	3.200000E+03
2.971481E-01	4.092170E-01	1.934173E+03	3.200000E+03
3.065395E-01	4.092224E-01	1.934174E+03	3.200000E+03
3.162278E-01	4.092279E-01	1.934175E+03	3.200000E+03
3.262222E-01	4.092333E-01	1.934176E+03	3.200000E+03
3.365325E-01	4.092387E-01	1.934177E+03	3.200000E+03
3.471687E-01	4.092442E-01	1.934177E+03	3.200000E+03
3.581410E-01	4.092496E-01	1.934178E+03	3.200000E+03
3.694601E-01	4.092550E-01	1.934179E+03	3.200000E+03
3.811370E-01	4.092605E-01	1.934180E+03	3.200000E+03
3.931829E-01	4.092659E-01	1.934181E+03	3.200000E+03
4.056095E-01	4.092704E-01	1.934182E+03	3.200000E+03
4.184289E-01	4.092743E-01	1.934182E+03	3.200000E+03
4.316534E-01	4.092783E-01	1.934183E+03	3.200000E+03
4.452959E-01	4.092822E-01	1.934183E+03	3.200000E+03
4.593695E-01	4.092861E-01	1.934184E+03	3.200000E+03
4.738880E-01	4.092900E-01	1.934185E+03	3.200000E+03
4.888653E-01	4.092939E-01	1.934185E+03	3.200000E+03
5.043159E-01	4.092978E-01	1.934186E+03	3.200000E+03
5.202549E-01	4.093017E-01	1.934187E+03	3.200000E+03
5.366977E-01	4.093056E-01	1.934187E+03	3.200000E+03
5.536601E-01	4.093095E-01	1.934188E+03	3.200000E+03
5.711586E-01	4.093134E-01	1.934189E+03	3.200000E+03
5.892102E-01	4.093174E-01	1.934189E+03	3.200000E+03
6.078323E-01	4.093213E-01	1.934190E+03	3.200000E+03
6.270430E-01	4.093252E-01	1.934190E+03	3.200000E+03
6.468608E-01	4.093303E-01	1.934191E+03	3.200000E+03
6.673049E-01	4.093356E-01	1.934192E+03	3.200000E+03
6.883952E-01	4.093410E-01	1.934193E+03	3.200000E+03
7.101521E-01	4.093464E-01	1.934194E+03	3.200000E+03
7.325965E-01	4.093518E-01	1.934195E+03	3.200000E+03
7.557504E-01	4.093572E-01	1.934195E+03	3.200000E+03
7.796360E-01	4.093626E-01	1.934196E+03	3.200000E+03
8.042765E-01	4.093679E-01	1.934197E+03	3.200000E+03
8.296959E-01	4.093733E-01	1.934198E+03	3.200000E+03
8.559185E-01	4.093787E-01	1.934199E+03	3.200000E+03
8.829700E-01	4.093841E-01	1.934200E+03	3.200000E+03
9.108764E-01	4.093895E-01	1.934200E+03	3.200000E+03
9.396648E-01	4.093948E-01	1.934201E+03	3.200000E+03
9.693631E-01	4.094002E-01	1.934202E+03	3.200000E+03
1.000000E+00	4.094056E-01	1.934203E+03	3.200000E+03
1.031605E+00	4.094057E-01	1.934203E+03	3.200000E+03
1.064209E+00	4.094057E-01	1.934203E+03	3.200000E+03
1.097844E+00	4.094058E-01	1.934203E+03	3.200000E+03
1.132541E+00	4.094058E-01	1.934203E+03	3.200000E+03
1.168335E+00	4.094059E-01	1.934203E+03	3.200000E+03
1.205261E+00	4.094059E-01	1.934203E+03	3.200000E+03
1.243353E+00	4.094060E-01	1.934203E+03	3.200000E+03
1.282650E+00	4.094060E-01	1.934203E+03	3.200000E+03
1.323188E+00	4.094061E-01	1.934203E+03	3.200000E+03
1.365008E+00	4.094062E-01	1.934203E+03	3.200000E+03
1.408149E+00	4.094062E-01	1.934203E+03	3.200000E+03
1.452654E+00	4.094063E-01	1.934203E+03	3.200000E+03
1.498565E+00	4.094063E-01	1.934203E+03	3.200000E+03
1.545928E+00	4.094064E-01	1.934203E+03	3.200000E+03
1.594787E+00	4.094069E-01	1.934203E+03	3.200000E+03
1.645191E+00	4.094095E-01	1.934203E+03	3.200000E+03
1.697187E+00	4.094120E-01	1.934204E+03	3.200000E+03
1.750827E+00	4.094145E-01	1.934204E+03	3.200000E+03
1.806162E+00	4.094171E-01	1.934204E+03	3.200000E+03
1.863246E+00	4.094196E-01	1.934205E+03	3.200000E+03
1.922135E+00	4.094221E-01	1.934205E+03	3.200000E+03
1.982884E+00	4.094247E-01	1.934205E+03	3.200000E+03
2.045553E+00	4.094272E-01	1.934206E+03	3.200000E+03
2.110203E+00	4.094297E-01	1.934206E+03	3.200000E+03
2.176897E+00	4.094323E-01	1.934206E+03	3.200000E+03
2.245698E+00	4.094348E-01	1.934207E+03	3.200000E+03
2.316674E+00	4.094373E-01	1.934207E+03	3.200000E+03
2.389893E+00	4.094399E-01	1.934207E+03	3.200000E+03
2.465426E+00	4.094424E-01	1.934207E+03	3.200000E+03
2.543346E+00	4.094455E-01	1.934208E+03	3.200000E+03
2.623729E+00	4.094493E-01	1.934209E+03	3.200000E+03
2.706652E+00	4.094532E-01	1.934209E+03	3.200000E+03
2.792196E+00	4.094570E-01	1.934210E+03	3.200000E+03
2.880444E+00	4.094609E-01	1.934210E+03	3.200000E+03
2.971481E+00	4.094648E-01	1.934211E+03	3.200000E+03
3.065395E+00	4.094686E-01	1.934212E+03	3.200000E+03
3.162278E+00	4.094725E-01	1.934212E+03	3.200000E+03
3.262222E+00	4.094763E-01	1.934213E+03	3.200000E+03
3.365325E+00	4.094802E-01	1.934214E+03	3.200000E+03
3.471687E+00	4.094840E-01	1.934214E+03	3.200000E+03
3.581410E+00	4.094879E-01	1.934215E+03	3.200000E+03
3.694601E+00	4.094918E-01	1.934215E+03	3.200000E+03
3.811370E+00	4.094956E-01	1.934216E+03	3.200000E+03
3.931829E+00	4.094995E-01	1.934217E+03	3.200000E+03
4.056095E+00	4.095010E-01	1.934217E+03	3.200000E+03
4.184289E+00	4.095010E-01	1.934217E+03	3.200000E+03
4.316534E+00	4.095010E-01	1.934217E+03	3.200000E+03
4.452959E+00	4.095010E-01	1.934217E+03	3.200000E+03
4.593695E+00	4.095010E-01	1.934217E+03	3.200000E+03
4.738880E+00	4.095010E-01	1.934217E+03	3.200000E+03
4.888653E+00	4.095010E-01	1.934217E+03	3.200000E+03
5.043159E+00	4.095010E-01	1.934217E+03	3.200000E+03
5.202549E+00	4.095010E-01	1.934217E+03	3.200000E+03
5.366977E+00	4.095010E-01	1.934217E+03	3.200000E+03
5.536601E+00	4.095010E-01	1.934217E+03	3.200000E+03
5.711586E+00	4.095010E-01	1.934217E+03	3.200000E+03
5.892102E+00	4.095010E-01	1.934217E+03	3.200000E+03
6.078323E+00	4.095010E-01	1.934217E+03	3.200000E+03
6.270430E+00	4.095010E-01	1.934217E+03	3.200000E+03
6.468608E+00	4.095010E-01	1.934217E+03	3.200000E+03
6.673049E+00	4.095010E-01	1.934217E+03	3.200000E+03
6.883952E+00	4.095010E-01	1.934217E+03	3.200000E+03
7.101521E+00	4.095010E-01	1.934217E+03	3.200000E+03
7.325965E+00	4.095010E-01	1.934217E+03	3.200000E+03
7.557504E+00	4.095010E-01	1.934217E+03	3.200000E+03
7.796360E+00	4.095010E-01	1.934217E+03	3.200000E+03
8.042765E+00	4.095010E-01	1.934217E+03	3.200000E+03
8.296959E+00	4.095010E-01	1.934217E+03	3.200000E+03
8.559185E+00	4.095010E-01	1.934217E+03	3.200000E+03
8.829700E+00	4.095010E-01	1.934217E+03	3.200000E+03
9.108764E+00	4.095010E-01	1.934217E+03	3.200000E+03
9.396648E+00	4.095010E-01	1.934217E+03	3.200000E+03
9.693631E+00	4.095010E-01	1.934217E+03	3.200000E+03
1.000000E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.031605E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.064209E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.097844E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.132541E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.168335E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.205261E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.243353E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.282650E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.323188E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.365008E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.408149E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.452654E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.498565E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.545928E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.594787E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.645191E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.697187E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.750827E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.806162E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.863246E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.922135E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.982884E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.045553E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.110203E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.176897E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.245698E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.316674E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.389893E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.465426E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.543346E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.623729E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.706652E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.792196E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.880444E+01	4.095010E-01	1.934217E+03	3.200000E+03
2.971481E+01	4.095010E-01	1.934217E+03	3.200000E+03
3.065395E+01	4.095010E-01	1.934217E+03	3.200000E+03
3.162278E+01	4.095010E-01	1.934217E+03	3.200000E+03
3.262222E+01	4.095010E-01	1.934217E+03	3.200000E+03
3.365325E+01	4.095010E-01	1.934217E+03	3.200000E+03
3.471687E+01	4.095010E-01	1.934217E+03	3.200000E+03
3.581410E+01	4.095010E-01	1.934217E+03	3.200000E+03
3.694601E+01	4.095010E-01	1.934217E+03	3.200000E+03
3.811370E+01	4.095010E-01	1.934217E+03	3.200000E+03
3.931829E+01	4.095010E-01	1.934217E+03	3.200000E+03
4.056095E+01	4.095010E-01	1.934217E+03	3.200000E+03
4.184289E+01	4.095010E-01	1.934217E+03	3.200000E+03
4.316534E+01	4.095010E-01	1.934217E+03	3.200000E+03
4.452959E+01	4.095010E-01	1.934217E+03	3.200000E+03
4.593695E+01	4.095010E-01	1.934217E+03	3.200000E+03
4.738880E+01	4.095010E-01	1.934217E+03	3.200000E+03
4.888653E+01	4.095010E-01	1.934217E+03	3.200000E+03
5.043159E+01	4.095010E-01	1.934217E+03	3.200000E+03
5.202549E+01	4.095010E-01	1.934217E+03	3.200000E+03
5.366977E+01	4.095010E-01	1.934217E+03	3.200000E+03
5.536601E+01	4.095010E-01	1.934217E+03	3.200000E+03
5.711586E+01	4.095010E-01	1.934217E+03	3.200000E+03
5.892102E+01	4.095010E-01	1.934217E+03	3.200000E+03
6.078323E+01	4.095010E-01	1.934217E+03	3.200000E+03
6.270430E+01	4.095010E-01	1.934217E+03	3.200000E+03
6.468608E+01	4.095010E-01	1.934217E+03	3.200000E+03
6.673049E+01	4.095010E-01	1.934217E+03	3.200000E+03
6.883952E+01	4.095010E-01	1.934217E+03	3.200000E+03
7.101521E+01	4.095010E-01	1.934217E+03	3.200000E+03
7.325965E+01	4.095010E-01	1.934217E+03	3.200000E+03
7.557504E+01	4.095010E-01	1.934217E+03	3.200000E+03
7.796360E+01	4.095010E-01	1.934217E+03	3.200000E+03
8.042765E+01	4.095010E-01	1.934217E+03	3.200000E+03
8.296959E+01	4.095010E-01	1.934217E+03	3.200000E+03
8.559185E+01	4.095010E-01	1.934217E+03	3.200000E+03
8.829700E+01	4.095010E-01	1.934217E+03	3.200000E+03
9.108764E+01	4.095010E-01	1.934217E+03	3.200000E+03
9.396648E+01	4.095010E-01	1.934217E+03	3.200000E+03
9.693631E+01	4.095010E-01	1.934217E+03	3.200000E+03
1.000000E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.031605E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.064209E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.097844E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.132541E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.168335E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.205261E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.243353E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.282650E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.323188E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.365008E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.408149E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.452654E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.498565E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.545928E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.594787E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.645191E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.697187E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.750827E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.806162E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.863246E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.922135E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.982884E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.045553E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.110203E+02	4.095010E-01	1.934217E+03	3.200000E+03
